,Unnamed: 0,CCV,bloque,OrdenPres,sujnum,TipoNumCCV,FFD,FPRT,TFT,transicion,dur_totCCV,dur_CCV_sin_inico,tiempo_onset_vocal_l,tiempo_onset_vocal_r,OrdenDeCCV,repeticion_ccv,Frecuencia,SegConsVoceada,RPD,RBRC,RBRT,SFD,RRT,NormTransition,TotalRepetition
5625,5625,GBA,2,1,19,5,307,970,970,,,,,,4,3,7.04,1,970,0,970,0,0,,3
5626,5626,DGA,2,1,19,5,438,725,725,,,,,,5,3,0.0,1,725,0,725,0,0,,3
5631,5631,DTA,2,1,19,5,230,727,727,,,,,,4,3,1.44,0,727,0,727,0,0,,3
5636,5636,BCA,2,1,19,5,611,735,735,,,,,,3,3,12.49,0,735,0,735,0,0,,3
5637,5637,BPA,2,1,19,5,511,790,790,,,,,,4,3,0.39,0,790,0,790,0,0,,3
5648,5648,BTA,1,2,19,5,227,727,727,0.29834814621997097,0.517052507643933,0.456371528751735,0.529824567800415,0.5308245678006179,3,1,10150.0,0,727,0,727,0,0,0.5770171149144252,4
5654,5654,GDA,1,2,19,5,363,1079,1079,0.188968159160956,0.480533343095615,0.330855514162357,0.7000173965009481,0.7010173965011519,3,1,8.06,1,1079,0,1079,0,0,0.3932467161250781,4
5656,5656,GBA,1,2,19,5,609,1083,1083,,,,,,5,1,7.04,1,1083,0,1083,0,0,,4
5672,5672,BGA,1,2,19,5,424,868,868,,,,,,5,1,1.11,1,868,0,868,0,0,,4
5681,5681,DBA,1,2,19,5,226,506,506,,,,,,2,1,0.05,1,506,0,506,0,0,,4
5689,5689,GDA,1,2,19,5,180,497,497,0.17792900473028306,0.43128443537883693,0.325558505031857,0.8287013668068058,0.82970136680701,4,2,8.06,1,497,0,497,0,0,0.4125560538116603,5
5699,5699,DTA,1,2,19,5,271,271,271,0.240248430707698,0.518051755294757,0.4089882278642821,2.10978790270668,0.0387879027067677,2,1,1.44,0,271,0,271,271,0,0.4637537239324733,4
5700,5700,GTA,1,2,19,5,180,868,868,0.272729670467895,0.522540801970887,0.413678134893619,0.7757960315923771,0.7777960315918749,3,1,47.64,0,868,0,868,0,0,0.5219299037304458,4
5701,5701,DCA,1,2,19,5,159,675,675,0.18153118770195895,0.498689124836415,0.37036535421951294,0.695321585919285,0.697321585918782,4,1,0.19,0,675,0,675,0,0,0.3640167364016744,4
5702,5702,BPA,1,2,19,5,265,987,987,,,,,,5,1,0.39,0,987,0,987,0,0,,4
5706,5706,GDA,1,2,19,5,195,810,810,0.269630175516801,0.5567972730184351,0.384716226042265,0.4922671085489129,0.493267108549117,3,3,8.06,1,810,0,810,0,0,0.4842519685039367,6
5708,5708,DBA,1,2,19,5,401,743,743,0.207426143805264,0.446196682674437,0.39641440816117296,0.653053847383421,0.655053847383829,5,2,0.05,1,743,0,743,0,0,0.4648760330578486,5
5712,5712,DGA,1,2,19,5,572,863,863,0.20590396771749805,0.489190145524906,0.399695937333968,0.6744448382605639,0.675444838260768,3,1,0.0,1,863,0,863,0,0,0.4209078404401646,4
5713,5713,BPA,1,2,19,5,157,426,426,,,,,,4,2,0.39,0,426,0,426,0,0,,5
5717,5717,GBA,1,2,19,5,214,552,552,0.25791688793412,0.485446902493921,0.3855063462964339,0.5884558500403759,0.58945585004058,2,2,7.04,1,552,0,552,0,0,0.5312978342412016,5
5719,5719,BCA,1,2,19,5,232,232,232,,,,,,4,2,12.49,0,232,0,232,232,0,,5
5724,5724,DTA,1,2,19,5,284,593,593,0.198468819678856,0.401489676506309,0.317276989257253,0.685918943355416,0.687918943355823,3,2,1.44,0,593,0,593,0,0,0.494331065759638,5
5738,5738,BGA,1,2,19,5,319,783,783,0.202762729375515,0.399318436423208,0.326213506784417,0.9905318012241,0.992531801224508,5,2,1.11,1,783,0,783,0,0,0.5077720207253889,5
5741,5741,GCA,1,2,19,5,190,459,459,0.262021806102306,0.461084308971548,0.394421517313011,0.739659393925949,0.7416593939263559,2,1,0.0,0,459,0,459,0,0,0.5682730923694793,4
5747,5747,DTA,1,2,19,5,302,302,302,0.262112030956335,0.4755721768163661,0.431785480229693,1.21102332259781,0.0740233225980915,2,3,1.44,0,302,0,302,302,0,0.5511508951406655,6
5748,5748,GTA,1,2,19,5,191,695,695,0.258110218909724,0.513302774357194,0.39505523564485706,0.7448308389710409,0.746830838971448,3,2,47.64,0,695,0,695,0,0,0.5028420491842341,5
5753,5753,BDA,1,2,19,5,236,236,236,0.232779658995152,0.40715278536970295,0.355518024647142,0.635688707102418,0.13668870710262102,2,1,23.66,1,236,0,236,236,0,0.5717255717255706,4
5754,5754,BTA,1,2,19,5,288,535,535,0.225626420453755,0.457050521947008,0.335782360204197,0.9845104976572272,0.986510497656725,3,3,10150.0,0,535,0,535,0,0,0.4936575052854111,6
5756,5756,DPA,1,2,19,5,553,1275,1275,0.3027987245636889,0.604029320931546,0.43194650130063705,0.824562344264874,0.8265623442643721,5,2,3.51,0,1275,0,1275,0,0,0.5012980563537988,5
5759,5759,BDA,1,2,19,5,401,401,401,0.19499910232771606,0.439283692056941,0.3267842099447981,0.69594765853708,0.33694765853670194,2,2,23.66,1,401,0,401,401,0,0.443902439024392,5
5762,5762,BGA,1,2,19,5,414,1204,1204,0.238773044728043,0.4993729882816421,0.3743643859170979,0.825359280024458,0.8263592800246609,5,3,1.11,1,1204,0,1204,0,0,0.4781456953642376,6
5765,5765,GBA,1,2,19,5,378,378,378,0.21003720877409104,0.37196773578397296,0.33073343712893705,0.8925459257090721,0.166545925708504,2,3,7.04,1,378,0,378,378,0,0.5646651270207853,6
5766,5766,GPA,1,2,19,5,228,491,491,0.211825874702507,0.375621463862004,0.32574385964426195,0.793717513494058,0.797717513493963,3,1,7.98,0,491,0,491,0,0,0.5639344262295077,4
5774,5774,GPA,1,2,19,5,303,589,589,0.22291140606414,0.450548849005967,0.365480185207637,0.711869628442284,0.396869628441775,5,2,7.98,0,589,0,589,0,0,0.4947552447552425,5
5779,5779,GCA,1,2,19,5,556,960,960,,,,,,4,2,0.0,0,960,0,960,0,0,,5
5780,5780,DGA,1,2,19,5,190,1332,1332,0.330880654021287,0.6130758712111041,0.515704997548164,0.95412245877388,0.95412245877388,5,2,0.0,1,1332,0,1332,0,0,0.5397058823529411,5
5783,5783,DCA,1,2,19,5,411,411,411,0.229211478176672,0.451709649461141,0.364436659862492,0.992251319088048,0.209251319087692,2,2,0.19,0,411,0,411,411,0,0.5074309978768569,5
5785,5785,GPA,1,2,19,5,212,611,611,0.269383382906078,0.59824101918103,0.446406748815786,0.8083440056091771,0.8103440056095849,4,3,7.98,0,611,0,611,0,0,0.45029239766081897,6
5789,5789,DCA,1,2,19,5,229,229,229,0.23505553995102305,0.4837491146432311,0.399514194182967,1.47875679491702,0.121756794917048,2,3,0.19,0,229,0,229,229,0,0.4859038142620238,6
5791,5791,DGA,1,2,19,5,474,1191,1191,,,,,,4,3,0.0,1,1191,0,1191,0,0,,6
5796,5796,BDA,1,2,19,5,238,495,495,0.16865270069216698,0.418043396396544,0.331922868383522,0.901826206674158,0.9048262066747692,4,3,23.66,1,495,0,495,0,0,0.40343347639484745,6
5797,5797,DBA,1,2,19,5,574,1077,1077,0.24389665111177106,0.4275042423981599,0.3525996529181409,0.8666999720671609,0.876699972067379,5,3,0.05,1,1077,0,1077,0,0,0.5705128205128213,6
5809,5809,BPA,1,2,19,5,542,1185,1185,0.23243073958108604,0.414482402602726,0.365248305055993,0.978041714793146,0.9720417147928332,5,3,0.39,0,1185,0,1185,0,0,0.5607734806629818,6
5812,5812,DPA,1,2,19,5,197,419,419,0.17063807942916104,0.363324899458719,0.313475572883909,1.00388251049064,0.993882510491334,2,3,3.51,0,419,0,419,0,0,0.4696569920844331,6
5813,5813,GCA,1,2,19,5,506,506,506,0.310711549195942,0.531216519593062,0.415395727061242,0.906786460863374,0.121786460863519,3,3,0.0,0,506,0,506,506,0,0.5849056603773586,6
5819,5819,BCA,1,2,19,5,327,327,327,0.22203858569267,0.490054858321701,0.373428530483126,0.8983700531683241,0.278370053168433,3,3,12.49,0,327,0,327,327,0,0.4530892448512586,6
5825,5825,BTA,1,1,20,5,126,1004,1004,0.193723187230129,0.525321435642063,0.413625183545411,1.09680376241665,1.2438037624167,3,1,10150.0,0,1004,0,1004,0,0,0.36877076411960025,1
5831,5831,GDA,1,1,20,5,356,1108,1108,0.16576302900241502,0.41254506656219103,0.33897608178022104,1.16125011368019,1.16225011368028,3,1,8.06,1,1108,0,1108,0,0,0.4018058690744913,1
5851,5851,BGA,1,1,20,5,302,1079,1079,0.25501665133448,0.45743972802391,0.403338017693748,0.8101993915241991,0.823199391524232,5,1,1.11,1,1079,0,1079,0,0,0.557486889991222,1
5860,5860,DBA,1,1,20,5,160,663,663,0.225074409612885,0.5609546824198071,0.4166762147192391,0.6806735305247061,0.8576735305247271,2,1,0.05,1,663,0,663,0,0,0.4012345679012336,1
5868,5868,GDA,1,1,20,5,260,876,876,0.17383816621227,0.376964284340736,0.340118151284875,0.6323964354429139,0.9063964354429151,4,2,8.06,1,876,0,876,0,0,0.4611528822055158,2
5877,5877,DTA,1,1,20,5,238,924,924,0.190003519739578,0.497845760856107,0.38183399639973,0.783884704602585,1.03288470460261,2,1,1.44,0,924,0,924,0,0,0.381651376146788,1
5878,5878,GTA,1,1,20,5,192,1267,1267,0.242985270436191,0.45582575168293,0.41015182866860905,1.28041872653099,1.27941872653102,3,1,47.64,0,1267,0,1267,0,0,0.5330661322645288,1
5880,5880,BPA,1,1,20,5,195,940,940,0.23750439967447304,0.503326631617826,0.43024835479491097,,1.00618095996061,5,1,0.39,0,940,0,940,0,0,0.4718693284936475,1
5884,5884,GDA,1,1,20,5,164,1016,1016,0.153860646497804,0.363954625725769,0.32646573723899497,0.8290364972092679,1.01103649720928,3,3,8.06,1,1016,0,1016,0,0,0.4227467811158809,3
5886,5886,DBA,1,1,20,5,244,1113,1113,0.204781114956811,0.44259144200343,0.36497279359238105,0.6444901466348499,0.9034901466347508,5,2,0.05,1,1113,0,1113,0,0,0.4626865671641794,2
5891,5891,BPA,1,1,20,5,127,1267,1267,0.179319773602017,0.364616872990768,0.325764255376998,1.08151759454697,1.2285175945469,4,2,0.39,0,1267,0,1267,0,0,0.4918032786885245,2
5895,5895,GBA,1,1,20,5,157,894,894,0.198236904042127,0.473773732930869,0.396473808084254,1.1032195557411202,1.27421955574117,2,2,7.04,1,894,0,894,0,0,0.41842105263157947,2
5897,5897,BCA,1,1,20,5,140,817,817,0.211772763471147,0.4720431063631661,0.4017216162029,0.802915925030978,0.8009159250310249,4,2,12.49,0,817,0,817,0,0,0.44863013698630266,2
5902,5902,DTA,1,1,20,5,388,1059,1059,0.245492433047952,0.4360238736224821,0.403963294679652,1.0868437742610402,1.08284377426102,3,2,1.44,0,1059,0,1059,0,0,0.5630252100840334,2
5919,5919,GCA,1,1,20,5,330,1567,1567,0.229665286247148,0.507208677770575,0.42566627972191295,1.27768399821362,1.28568399821365,2,1,0.0,0,1567,0,1567,0,0,0.4528023598820054,1
5925,5925,DTA,1,1,20,5,240,705,705,0.239441847396248,0.51240555342797,0.4222157909087171,0.8402304922986109,0.8372304922986821,2,3,1.44,0,705,0,705,0,0,0.4672897196261689,3
5926,5926,GTA,1,1,20,5,495,1191,1191,0.22299561691271305,0.385494000215037,0.3672041388909661,1.39382476480243,1.39182476480247,3,2,47.64,0,1191,0,1191,0,0,0.5784671532846716,2
5930,5930,BDA,1,1,20,5,102,102,1379,0.14926678907267998,0.4147484353519461,0.334784084063011,2.04103384355111,2.04103384355111,2,1,23.66,1,2311,1,1379,0,1277,0.35989717223650425,1
5931,5931,BTA,1,1,20,5,188,1103,1103,0.233495905763692,0.428668023137265,0.37642464696182704,0.7372762320859658,0.7372762320859658,3,3,10150.0,0,1103,0,1103,0,0,0.5447010114139622,3
5933,5933,DPA,1,1,20,5,507,1110,1307,0.231108965460913,0.457166368835247,0.3662382512768549,0.8505382210506658,0.839538221050585,5,2,3.51,0,1110,0,1110,0,197,0.5055248618784548,2
5936,5936,BDA,1,1,20,5,661,876,876,0.17027909267142494,0.440672023747659,0.349970597500568,0.846812132406416,0.846812132406416,2,2,23.66,1,876,0,876,0,0,0.38640776699029,2
5939,5939,BGA,1,1,20,5,409,1196,1196,0.18256264139518,0.451842537453071,0.363169254489699,0.7895216190597281,0.782521619059666,5,3,1.11,1,1196,0,1196,0,0,0.4040404040404036,3
5942,5942,GBA,1,1,20,5,348,1149,1149,,,,,,2,3,7.04,1,1149,0,1149,0,0,,3
5949,5949,GTA,1,1,20,5,203,1294,1294,0.217163902982978,0.462879235441807,0.377224947014257,1.34092135780295,1.35792135780289,3,3,47.64,0,1294,0,1294,0,0,0.4691588785046716,3
5956,5956,GCA,1,1,20,5,210,1575,1575,,,,,,4,2,0.0,0,1575,0,1575,0,0,,2
5957,5957,DGA,1,1,20,5,651,1237,1237,,,,,,5,2,0.0,1,1237,0,1237,0,0,,2
5960,5960,DCA,1,1,20,5,270,970,970,0.22478570292545105,0.484954340570648,0.3902529564677961,1.08252125646582,1.07752125646583,2,2,0.19,0,970,0,970,0,0,0.463519313304722,2
5966,5966,DCA,1,1,20,5,784,784,784,0.216356361854615,0.491534609588455,0.411753201154565,0.7955437382261971,0.796543738226173,2,3,0.19,0,784,0,784,784,0,0.4401650618982104,3
5968,5968,DGA,1,1,20,5,499,1123,1123,0.199166290720696,0.4337245006983811,0.362940662184405,0.861216792772176,0.8622167927722659,4,3,0.0,1,1123,0,1123,0,0,0.4591999999999986,3
5973,5973,BDA,1,1,20,5,173,1141,1141,0.16439845131604194,0.355372592130542,0.267611012856564,1.04568362034976,1.0486836203498102,4,3,23.66,1,1141,0,1141,0,0,0.4626086956521737,3
5974,5974,DBA,1,1,20,5,541,945,945,0.192699963278725,0.377257674587925,0.35554500266919603,0.810569005117175,0.7355690051172429,5,3,0.05,1,945,0,945,0,0,0.5107913669064766,3
5986,5986,BPA,1,1,20,5,383,1044,1044,0.22549056396483605,0.4056981868055871,0.372429087204218,0.993176606129438,1.00217660612945,5,3,0.39,0,1044,0,1044,0,0,0.5558086560364452,3
5989,5989,DPA,1,1,20,5,205,1448,1448,0.23789226142241104,0.470177634528469,0.375661517195659,1.19746480681395,1.20546480681398,2,3,3.51,0,1448,0,1448,0,0,0.5059625212947189,3
5996,5996,BCA,1,1,20,5,483,671,671,0.2351229715908989,0.4592042566706239,0.41568702159717,1.18278023433819,1.18478023433826,3,3,12.49,0,671,0,671,0,0,0.512022630834511,3
6001,6001,BDA,2,3,20,5,530,734,734,,,,,,2,1,23.66,1,734,0,734,0,0,,4
6002,6002,GTA,2,3,20,5,376,850,850,,,,,,3,1,47.64,0,850,0,850,0,0,,4
6003,6003,DPA,2,3,20,5,492,492,492,,,,,,4,1,3.51,0,492,0,492,492,0,,4
6008,6008,BPA,2,3,20,5,258,876,876,,,,,,3,1,0.39,0,876,0,876,0,0,,4
6009,6009,DPA,2,3,20,5,410,608,608,,,,,,4,2,3.51,0,608,0,608,0,0,,5
6021,6021,GPA,2,3,20,5,824,824,824,,,,,,4,1,7.98,0,824,0,824,824,0,,4
6022,6022,GBA,2,3,20,5,549,549,549,,,,,,5,1,7.04,1,549,0,549,549,0,,4
6024,6024,DGA,2,3,20,5,289,289,289,,,,,,2,1,0.0,1,289,0,289,289,0,,4
6025,6025,BDA,2,3,20,5,262,728,728,,,,,,3,2,23.66,1,728,0,728,0,0,,5
6031,6031,DCA,2,3,20,5,424,424,424,,,,,,3,1,0.19,0,424,0,424,424,0,,4
6035,6035,DBA,2,3,20,5,225,456,456,,,,,,3,1,0.05,1,456,0,456,0,0,,4
6041,6041,DBA,2,3,20,5,500,500,500,,,,,,3,2,0.05,1,500,0,500,500,0,,5
6042,6042,DTA,2,3,20,5,179,689,689,,,,,,4,1,1.44,0,689,0,689,0,0,,4
6043,6043,BDA,2,3,20,5,257,738,738,,,,,,5,3,23.66,1,738,0,738,0,0,,6
6047,6047,DCA,2,3,20,5,570,570,570,,,,,,3,2,0.19,0,570,0,570,570,0,,5
6048,6048,GCA,2,3,20,5,215,635,635,,,,,,4,1,0.0,0,635,0,635,0,0,,4
6057,6057,GCA,2,3,20,5,219,219,219,,,,,,2,2,0.0,0,219,0,219,219,0,,5
6064,6064,BTA,2,3,20,5,352,619,619,,,,,,3,2,10150.0,0,619,0,619,0,0,,5
6065,6065,GPA,2,3,20,5,278,667,667,,,,,,4,2,7.98,0,667,0,667,0,0,,5
6071,6071,BPA,2,3,20,5,441,441,441,,,,,,2,2,0.39,0,441,0,441,441,0,,5
6072,6072,BGA,2,3,20,5,437,437,437,,,,,,3,1,1.11,1,437,0,437,437,0,,4
6073,6073,DTA,2,3,20,5,653,653,653,,,,,,4,2,1.44,0,653,0,653,653,0,,5
6074,6074,GTA,2,3,20,5,428,428,428,,,,,,5,2,47.64,0,428,0,428,428,0,,5
6088,6088,GTA,2,3,20,5,715,715,715,,,,,,3,3,47.64,0,715,0,715,715,0,,6
6089,6089,GBA,2,3,20,5,777,777,777,,,,,,4,2,7.04,1,777,0,777,777,0,,5
6095,6095,BCA,2,3,20,5,223,818,818,,,,,,5,1,12.49,0,818,0,818,0,0,,4
6104,6104,GCA,2,3,20,5,339,339,773,,,,,,2,3,0.0,0,339,0,339,0,434,,6
6111,6111,DGA,2,3,20,5,243,797,797,,,,,,4,2,0.0,1,797,0,797,0,0,,5
6115,6115,BGA,2,3,20,5,238,605,605,,,,,,2,2,1.11,1,605,0,605,0,0,,5
6116,6116,GDA,2,3,20,5,806,806,806,,,,,,3,1,8.06,1,806,0,806,806,0,,4
6117,6117,BCA,2,3,20,5,692,692,692,,,,,,4,2,12.49,0,692,0,692,692,0,,5
6120,6120,GDA,2,3,20,5,159,159,159,,,,,,2,2,8.06,1,159,0,159,159,0,,5
6123,6123,BTA,2,3,20,5,516,516,516,,,,,,5,3,10150.0,0,516,0,516,516,0,,6
6132,6132,GDA,2,3,20,5,335,335,335,,,,,,2,3,8.06,1,335,0,335,335,0,,6
6139,6139,DBA,2,3,20,5,357,357,357,,,,,,5,3,0.05,1,357,0,357,357,0,,6
6143,6143,GBA,2,3,20,5,638,638,638,,,,,,4,3,7.04,1,638,0,638,638,0,,6
6144,6144,DGA,2,3,20,5,556,556,556,,,,,,5,3,0.0,1,556,0,556,556,0,,6
6153,6153,BCA,2,3,20,5,781,781,985,,,,,,3,3,12.49,0,781,0,781,0,204,,6
6164,6164,BTA,1,1,21,5,441,682,682,,,,,,3,1,10150.0,0,682,0,682,0,0,,1
6170,6170,GDA,1,1,21,5,405,985,985,0.0994949763058983,0.31526024469020003,0.2909649597782949,0.788394302272341,0.789394302272317,3,1,8.06,1,985,0,985,0,0,0.3155963302752304,1
6187,6187,BCA,1,1,21,5,259,1014,1014,0.15298452634433402,0.485711328887906,0.4304507585353901,0.724649182945198,0.717649182945136,2,1,12.49,0,1014,0,1014,0,0,0.3149700598802386,1
6190,6190,BGA,1,1,21,5,468,967,967,,,,,,5,1,1.11,1,967,0,967,0,0,,1
6195,6195,BTA,1,1,21,5,342,1287,1287,0.119587105807534,0.443596614704867,0.360805541453498,0.8915335224290459,0.8825335224290308,4,2,10150.0,0,1287,0,1287,0,0,0.2695852534562229,2
6199,6199,DBA,1,1,21,5,218,1247,1247,0.117363331141748,0.5019661392751801,0.418701613802993,1.12129453829957,1.12129453829957,2,1,0.05,1,1247,0,1247,0,0,0.2338072669826219,1
6200,6200,DPA,1,1,21,5,810,1140,1140,0.15463411873406102,0.51782604888893,0.465488347163556,0.954937577282912,0.9559375772828892,3,1,3.51,0,1140,0,1140,0,0,0.2986217457886691,1
6207,6207,GDA,1,1,21,5,273,950,950,0.161007034730115,0.488152802508439,0.441967517645616,0.896136161626903,0.895136161626927,4,2,8.06,1,950,0,950,0,0,0.3298291721419167,2
6217,6217,DTA,1,1,21,5,491,1203,1203,0.129934875282819,0.487853642166166,0.408936141227521,1.1000014123281898,1.11100141232816,2,1,1.44,0,1203,0,1203,0,0,0.2663398692810463,1
6218,6218,GTA,1,1,21,5,612,1039,1039,0.149863537136012,0.4145161665464149,0.39299321174496704,0.935047859716068,0.935047859716068,3,1,47.64,0,1039,0,1039,0,0,0.36153846153846253,1
6219,6219,DCA,1,1,21,5,358,1321,1321,,,,,,4,1,0.19,0,1321,0,1321,0,0,,1
6220,6220,BPA,1,1,21,5,667,1209,1209,,,,,,5,1,0.39,0,1209,0,1209,0,0,,1
6226,6226,DBA,1,1,21,5,431,1168,1168,0.131515930423979,0.517340726310654,0.415348780267568,1.01927937911024,1.02427937911012,5,2,0.05,1,1168,0,1168,0,0,0.25421530479896143,2
6231,6231,BPA,1,1,21,5,296,913,913,0.19022020520638,0.605666615006919,0.4368588576134579,0.7001775770965761,0.7021775770965288,4,2,0.39,0,913,0,913,0,0,0.3140675092422041,2
6235,6235,GBA,1,1,21,5,695,1462,1462,,,,,,2,2,7.04,1,1462,0,1462,0,0,,2
6237,6237,BCA,1,1,21,5,163,1022,1334,0.159098387574349,0.384978814377436,0.349623617138692,1.06125312757597,1.06425312757612,4,2,12.49,0,1022,0,1022,0,312,0.4132653061224501,2
6242,6242,DTA,1,1,21,5,412,857,857,0.148336942884596,0.439353911340393,0.387184562783522,0.817660612461575,0.818660612461552,3,2,1.44,0,857,0,857,0,0,0.33762517882689513,2
6256,6256,BGA,1,1,21,5,549,1123,1123,,,,1.1860134286893895,1.1860134286893895,5,2,1.11,1,1123,0,1123,0,0,,2
6271,6271,BDA,1,1,21,5,476,1190,1380,0.120279605640933,0.469877337924391,0.41423396895966097,1.10841778752664,1.10741778752667,2,1,23.66,1,1190,0,1190,0,190,0.25598086124402,1
6272,6272,BTA,1,1,21,5,187,778,778,0.18255133994413,0.497560776153789,0.4749224833374981,0.93988579179994,0.9408857917999158,3,3,10150.0,0,968,1,778,0,0,0.3668925459825755,3
6277,6277,BDA,1,1,21,5,217,1212,1212,0.14109783163617,0.481206784012908,0.43592912162219705,1.19184729355411,1.18484729355404,2,2,23.66,1,1212,0,1212,0,0,0.2932166301969367,2
6280,6280,BGA,1,1,21,5,281,1258,1258,0.17766706318269604,0.569241839577355,0.4223093305582429,0.66958059305412,0.672580593054277,5,3,1.11,1,1258,0,1258,0,0,0.31211174377942513,3
6283,6283,GBA,1,1,21,5,569,1282,1282,0.142929069004838,0.436764643424086,0.4088436159905829,1.15429529341639,1.1552952934163605,2,3,7.04,1,1282,0,1282,0,0,0.32724505327245085,3
6284,6284,GPA,1,1,21,5,220,911,911,0.17063100953967802,0.544961053723622,0.477502282510261,0.8693462292229821,0.8713462292229341,3,1,7.98,0,911,0,911,0,0,0.3131067961165053,1
6290,6290,GTA,1,1,21,5,222,958,958,0.119372272034179,0.446733786608258,0.435265708072223,0.932301430103364,0.93330143010334,3,3,47.64,0,958,0,958,0,0,0.2672112018669787,3
6292,6292,GPA,1,1,21,5,320,1148,1148,0.139506699993399,0.4660376659168161,0.416083301727039,0.9647301569602328,0.9657301569602093,5,2,7.98,0,1148,0,1148,0,0,0.2993464052287564,2
6297,6297,GCA,1,1,21,5,401,1429,1429,0.18943440538167,0.586121303779918,0.43982542635645,1.30201727763991,1.30301727764012,4,2,0.0,0,1429,0,1429,0,0,0.3232000000000009,2
6301,6301,DCA,1,1,21,5,497,1466,1466,0.131882234550154,0.46198746406054,0.407635997700476,1.32400775945804,1.33500775945801,2,2,0.19,0,1466,0,1466,0,0,0.2854671280276813,2
6303,6303,GPA,1,1,21,5,231,719,719,0.146310779864637,0.436074707174678,0.41607128024006,0.8126720942585028,0.81367209425848,4,3,7.98,0,719,0,719,0,0,0.33551769331585984,3
6307,6307,DCA,1,1,21,5,242,1160,1160,0.1170577582718,0.480807486455245,0.412120702675924,1.17761834776902,1.17861834776922,2,3,0.19,0,1160,0,1160,0,0,0.2434607645875249,3
6315,6315,BDA,1,1,21,5,391,1097,1097,0.128539540334317,0.4444019473753521,0.33545684916516805,1.07867263783802,1.09067263783819,4,3,23.66,1,1097,0,1097,0,0,0.2892416225749559,3
6316,6316,DBA,1,1,21,5,701,1206,1353,,,,,,5,3,0.05,1,1206,0,1206,0,147,,3
6328,6328,BPA,1,1,21,5,228,1503,1503,0.219970086406193,0.526667583051245,0.4914229030086501,1.3720651665221295,1.36206516652214,5,3,0.39,0,1503,0,1503,0,0,0.41766399430129697,3
6331,6331,DPA,1,1,21,5,288,1288,1288,0.18945110391097106,0.5022241528205911,0.471244727023829,1.13121932224795,1.1322193222479298,2,3,3.51,0,1288,0,1288,0,0,0.3772241992882577,3
6332,6332,GCA,1,1,21,5,656,1089,1089,0.184685038403776,0.525458722168163,0.501628394632192,0.876930975101953,0.8789309751019059,3,3,0.0,0,1089,0,1089,0,0,0.3514739229024941,3
6338,6338,BCA,1,1,21,5,273,1140,1140,,,,,,3,3,12.49,0,1140,0,1140,0,0,,3
6343,6343,BDA,2,3,21,5,240,240,240,,,,,,2,1,23.66,1,240,0,240,240,0,,4
6344,6344,GTA,2,3,21,5,401,401,401,,,,,,3,1,47.64,0,401,0,401,401,0,,4
6345,6345,DPA,2,3,21,5,235,847,847,,,,,,4,1,3.51,0,847,0,847,0,0,,4
6350,6350,BPA,2,3,21,5,265,732,732,,,,,,3,1,0.39,0,732,0,732,0,0,,4
6351,6351,DPA,2,3,21,5,472,472,472,,,,,,4,2,3.51,0,472,0,472,472,0,,5
6363,6363,GPA,2,3,21,5,749,877,877,,,,,,4,1,7.98,0,877,0,877,0,0,,4
6364,6364,GBA,2,3,21,5,174,569,569,,,,,,5,1,7.04,1,569,0,569,0,0,,4
6367,6367,DGA,2,3,21,5,509,624,624,,,,,,2,1,0.0,1,624,0,624,0,0,,4
6368,6368,BDA,2,3,21,5,280,280,280,,,,,,3,2,23.66,1,280,0,280,280,0,,5
6374,6374,DCA,2,3,21,5,339,339,339,,,,,,3,1,0.19,0,339,0,339,339,0,,4
6378,6378,BTA,2,3,21,5,316,316,316,,,,,,2,1,10150.0,0,316,0,316,316,0,,4
6379,6379,DBA,2,3,21,5,484,866,866,,,,,,3,1,0.05,1,866,0,866,0,0,,4
6385,6385,DBA,2,3,21,5,567,567,567,,,,,,3,2,0.05,1,567,0,567,567,0,,5
6386,6386,DTA,2,3,21,5,712,1121,1121,,,,,,4,1,1.44,0,1121,0,1121,0,0,,4
6387,6387,BDA,2,3,21,5,221,608,608,,,,,,5,3,23.66,1,608,0,608,0,0,,6
6391,6391,DCA,2,3,21,5,329,329,329,,,,,,3,2,0.19,0,329,0,329,329,0,,5
6392,6392,GCA,2,3,21,5,426,426,426,,,,,,4,1,0.0,0,426,0,426,426,0,,4
6393,6393,DPA,2,3,21,5,553,680,680,,,,,,5,3,3.51,0,680,0,680,0,0,,6
6401,6401,GCA,2,3,21,5,127,127,127,,,,,,2,2,0.0,0,127,0,127,127,0,,5
6408,6408,BTA,2,3,21,5,288,775,775,,,,,,3,2,10150.0,0,775,0,775,0,0,,5
6409,6409,GPA,2,3,21,5,239,809,809,,,,,,4,2,7.98,0,809,0,809,0,0,,5
6418,6418,BPA,2,3,21,5,407,540,540,,,,,,2,2,0.39,0,540,0,540,0,0,,5
6419,6419,BGA,2,3,21,5,337,744,744,,,,,,3,1,1.11,1,744,0,744,0,0,,4
6420,6420,DTA,2,3,21,5,721,721,721,,,,,,4,2,1.44,0,721,0,721,721,0,,5
6421,6421,GTA,2,3,21,5,191,645,645,,,,,,5,2,47.64,0,645,0,645,0,0,,5
6434,6434,GTA,2,3,21,5,389,389,389,,,,,,3,3,47.64,0,389,0,389,389,0,,6
6439,6439,GPA,2,3,21,5,436,436,436,,,,,,3,3,7.98,0,436,0,436,436,0,,6
6441,6441,BCA,2,3,21,5,162,920,920,,,,,,5,1,12.49,0,920,0,920,0,0,,4
